customer_id,RECENCY,FREQUENCY,MONETARY,r_score,f_score,m_score,r_rank,f_rank,m_rank,Segmentation
9781,16,14,487770,0.33401487,0.322026022,0.553531599,2,2,3,Loyal Customers
44214,249,16,487750,0.730483271,0.299814126,0.553624535,3,2,3,Potential Customers
31112,388,1,487734,0.839405204,0.823977695,0.553717472,4,4,3,Lost Customers
2307,701,4,487550,0.985130112,0.578624535,0.553810409,4,3,3,Lost Customers
47150,184,4,487460,0.701672862,0.578624535,0.553903346,3,3,3,Lost Customers
23811,536,8,487200,0.905204461,0.426858736,0.553996283,4,2,3,Lost Customers
10522,631,2,487197,0.935501859,0.719795539,0.554089219,4,3,3,Lost Customers
38444,16,8,487130,0.33401487,0.426858736,0.554182156,2,2,3,Loyal Customers
53779,20,13,486920,0.378717472,0.335130112,0.554275093,2,2,3,Loyal Customers
50259,5,8,484600,0.163754647,0.426858736,0.55436803,1,2,3,Loyal Customers
37703,24,6,484450,0.408457249,0.486431227,0.554460967,2,2,3,Loyal Customers
26844,17,4,483950,0.345167286,0.578624535,0.554553903,2,3,3,New Customers
15256,644,4,483484,0.940055762,0.578624535,0.55464684,4,3,3,Lost Customers
34328,31,10,483350,0.43866171,0.38429368,0.554739777,2,2,3,Loyal Customers
29158,406,5,483008,0.848698885,0.528066914,0.554832714,4,3,3,Lost Customers
49461,5,7,483000,0.163754647,0.453345725,0.554925651,1,2,3,Loyal Customers
9156,299,5,482380,0.751951673,0.528066914,0.555018587,4,3,3,Lost Customers
44292,92,5,482100,0.598884758,0.528066914,0.555111524,3,3,3,Lost Customers
20167,494,3,481825,0.890241636,0.647769517,0.555204461,4,3,3,Lost Customers
7901,479,4,481000,0.885315985,0.578624535,0.555297398,4,3,3,Lost Customers
23675,37,5,480742,0.47035316,0.528066914,0.555390335,2,3,3,New Customers
24821,10,11,480700,0.266914498,0.367193309,0.555483271,2,2,3,Loyal Customers
5768,17,12,480100,0.345167286,0.349907063,0.555576208,2,2,3,Loyal Customers
23191,68,2,480000,0.549814126,0.719795539,0.555669145,3,3,3,Lost Customers
55437,24,2,480000,0.408457249,0.719795539,0.555669145,2,3,3,New Customers
7815,642,2,479720,0.939126394,0.719795539,0.555855019,4,3,3,Lost Customers
34938,350,3,479600,0.815613383,0.647769517,0.555947955,4,3,3,Lost Customers
5873,700,7,479460,0.984386617,0.453345725,0.556040892,4,2,3,Lost Customers
27445,21,7,478700,0.388289963,0.453345725,0.556133829,2,2,3,Loyal Customers
21049,561,5,478405,0.914033457,0.528066914,0.556226766,4,3,3,Lost Customers
8628,146,8,478210,0.659479554,0.426858736,0.556319703,3,2,3,Potential Customers
21591,131,8,478140,0.641449814,0.426858736,0.556412639,3,2,3,Potential Customers
2296,629,10,477880,0.934758364,0.38429368,0.556505576,4,2,3,Lost Customers
12793,118,7,477500,0.630111524,0.453345725,0.556598513,3,2,3,Potential Customers
29328,428,3,477014,0.857992565,0.647769517,0.55669145,4,3,3,Lost Customers
16227,203,2,476900,0.710130112,0.719795539,0.556784387,3,3,3,Lost Customers
14224,313,12,476670,0.75929368,0.349907063,0.556877323,4,2,3,Lost Customers
1102,687,1,476500,0.97704461,0.823977695,0.55697026,4,4,3,Lost Customers
52398,115,10,476170,0.626951673,0.38429368,0.557063197,3,2,3,Potential Customers
57599,3,102,476100,0.117193309,0.068494424,0.557156134,1,1,3,Loyal Customers
53800,5,10,475784,0.163754647,0.38429368,0.557249071,1,2,3,Loyal Customers
55783,9,7,475712,0.24972119,0.453345725,0.557342007,1,2,3,Loyal Customers
47523,14,8,475000,0.313011152,0.426858736,0.557434944,2,2,3,Loyal Customers
55642,4,6,474712,0.142750929,0.486431227,0.557527881,1,2,3,Loyal Customers
56405,76,2,474614,0.564498141,0.719795539,0.557620818,3,3,3,Lost Customers
22723,423,6,473995,0.855390335,0.486431227,0.557713755,4,2,3,Lost Customers
42109,97,7,473800,0.603903346,0.453345725,0.557806691,3,2,3,Potential Customers
50665,137,5,473692,0.648234201,0.528066914,0.557899628,3,3,3,Lost Customers
56611,71,1,473361,0.554832714,0.823977695,0.557992565,3,4,3,Lost Customers
52206,9,85,471350,0.24972119,0.082527881,0.558085502,1,1,3,Loyal Customers
26484,469,8,471220,0.882063197,0.426858736,0.558178439,4,2,3,Lost Customers
42369,14,4,471200,0.313011152,0.578624535,0.558271375,2,3,3,New Customers
7270,638,4,470000,0.937732342,0.578624535,0.558364312,4,3,3,Lost Customers
16832,684,1,470000,0.974070632,0.823977695,0.558364312,4,4,3,Lost Customers
19795,625,1,468800,0.933085502,0.823977695,0.558550186,4,4,3,Lost Customers
8422,84,2,468684,0.580947955,0.719795539,0.558643123,3,3,3,Lost Customers
39714,7,8,468490,0.210966543,0.426858736,0.558736059,1,2,3,Loyal Customers
20415,546,4,468250,0.909386617,0.578624535,0.558828996,4,3,3,Lost Customers
44924,45,8,467570,0.496840149,0.426858736,0.558921933,2,2,3,Loyal Customers
36222,10,9,466850,0.266914498,0.405947955,0.55901487,2,2,3,Loyal Customers
31730,243,1,465830,0.727881041,0.823977695,0.559107807,3,4,3,Lost Customers
15831,677,2,464907,0.965799257,0.719795539,0.559200743,4,3,3,Lost Customers
23348,457,4,464765,0.87760223,0.578624535,0.55929368,4,3,3,Lost Customers
7495,51,3,464500,0.522490706,0.647769517,0.559386617,3,3,3,Lost Customers
46409,32,8,463800,0.443494424,0.426858736,0.559479554,2,2,3,Loyal Customers
46442,105,6,463730,0.61394052,0.486431227,0.559572491,3,2,3,Potential Customers
53622,8,7,463550,0.232342007,0.453345725,0.559665428,1,2,3,Loyal Customers
46063,36,21,462760,0.466821561,0.254275093,0.559758364,2,2,3,Loyal Customers
56196,70,12,462171,0.553624535,0.349907063,0.559851301,3,2,3,Potential Customers
9664,6,12,461620,0.184572491,0.349907063,0.559944238,1,2,3,Loyal Customers
44441,63,10,460750,0.543587361,0.38429368,0.560037175,3,2,3,Potential Customers
59630,16,5,460700,0.33401487,0.528066914,0.560130112,2,3,3,New Customers
10850,220,5,460400,0.717936803,0.528066914,0.560223048,3,3,3,Lost Customers
41633,168,2,460000,0.694052045,0.719795539,0.560315985,3,3,3,Lost Customers
19965,653,3,459894,0.944888476,0.647769517,0.560408922,4,3,3,Lost Customers
12021,112,7,458550,0.621561338,0.453345725,0.560501859,3,2,3,Potential Customers
32524,92,3,457940,0.598884758,0.647769517,0.560594796,3,3,3,Lost Customers
11773,423,4,457680,0.855390335,0.578624535,0.560687732,4,3,3,Lost Customers
43790,73,6,457450,0.559479554,0.486431227,0.560780669,3,2,3,Potential Customers
57648,18,2,457290,0.356319703,0.719795539,0.560873606,2,3,3,New Customers
56938,0,4,457000,0,0.578624535,0.560966543,1,3,3,Potential Customers
29055,398,4,455000,0.846189591,0.578624535,0.56105948,4,3,3,Lost Customers
40506,306,5,454780,0.755111524,0.528066914,0.561152416,4,3,3,Lost Customers
44637,79,21,454510,0.571096654,0.254275093,0.561245353,3,2,3,Potential Customers
54939,29,6,454350,0.42936803,0.486431227,0.56133829,2,2,3,Loyal Customers
55228,13,7,454100,0.30232342,0.453345725,0.561431227,2,2,3,Loyal Customers
14770,7,58,454000,0.210966543,0.121282528,0.561524164,1,1,3,Loyal Customers
19643,288,5,453598,0.746933086,0.528066914,0.5616171,3,3,3,Lost Customers
18231,654,10,452770,0.946003717,0.38429368,0.561710037,4,2,3,Lost Customers
21015,467,8,452260,0.881319703,0.426858736,0.561802974,4,2,3,Lost Customers
58344,9,14,450750,0.24972119,0.322026022,0.561895911,1,2,3,Loyal Customers
46817,36,4,450600,0.466821561,0.578624535,0.561988848,2,3,3,New Customers
49714,11,9,450485,0.282899628,0.405947955,0.562081784,2,2,3,Loyal Customers
55231,48,7,450450,0.505855019,0.453345725,0.562174721,3,2,3,Potential Customers
47332,1,9,450400,0.050185874,0.405947955,0.562267658,1,2,3,Loyal Customers
5448,235,4,450000,0.72472119,0.578624535,0.562360595,3,3,3,Lost Customers
56542,30,1,450000,0.433828996,0.823977695,0.562360595,2,4,3,New Customers
21981,463,1,450000,0.879553903,0.823977695,0.562360595,4,4,3,Lost Customers
39111,98,3,449900,0.605297398,0.647769517,0.562639405,3,3,3,Lost Customers
49806,33,5,449700,0.446840149,0.528066914,0.562732342,2,3,3,New Customers
57831,20,5,449550,0.378717472,0.528066914,0.562825279,2,3,3,New Customers
45697,3,2,449506,0.117193309,0.719795539,0.562918216,1,3,3,Potential Customers
19952,652,3,449217,0.943773234,0.647769517,0.563011152,4,3,3,Lost Customers
51426,15,1,449000,0.323327138,0.823977695,0.563104089,2,4,3,New Customers
51724,35,7,448300,0.460037175,0.453345725,0.563197026,2,2,3,Loyal Customers
22819,139,3,448250,0.65027881,0.647769517,0.563289963,3,3,3,Lost Customers
11579,627,3,448000,0.933921933,0.647769517,0.5633829,4,3,3,Lost Customers
34434,352,5,447750,0.816914498,0.528066914,0.563475836,4,3,3,Lost Customers
11439,239,4,447500,0.726115242,0.578624535,0.563568773,3,3,3,Lost Customers
57162,21,3,446900,0.388289963,0.647769517,0.56366171,2,3,3,New Customers
39006,63,10,446700,0.543587361,0.38429368,0.563754647,3,2,3,Potential Customers
58450,21,5,446500,0.388289963,0.528066914,0.563847584,2,3,3,New Customers
17741,668,2,446000,0.953438662,0.719795539,0.56394052,4,3,3,Lost Customers
35145,5,9,444980,0.163754647,0.405947955,0.564033457,1,2,3,Loyal Customers
4023,91,7,444750,0.597118959,0.453345725,0.564126394,3,2,3,Potential Customers
49750,1,15,444205,0.050185874,0.310687732,0.564219331,1,2,3,Loyal Customers
54005,0,6,444200,0,0.486431227,0.564312268,1,2,3,Loyal Customers
27017,101,6,444186,0.609665428,0.486431227,0.564405204,3,2,3,Potential Customers
48247,6,74,444000,0.184572491,0.096840149,0.564498141,1,1,3,Loyal Customers
49502,58,7,443900,0.537081784,0.453345725,0.564591078,3,2,3,Potential Customers
45667,10,7,443000,0.266914498,0.453345725,0.564684015,2,2,3,Loyal Customers
32538,15,4,442900,0.323327138,0.578624535,0.564776952,2,3,3,New Customers
7068,167,7,442864,0.693401487,0.453345725,0.564869888,3,2,3,Potential Customers
19930,559,12,442720,0.913568773,0.349907063,0.564962825,4,2,3,Lost Customers
58071,27,11,442190,0.42239777,0.367193309,0.565055762,2,2,3,Loyal Customers
12929,641,6,441750,0.938754647,0.486431227,0.565148699,4,2,3,Lost Customers
45421,15,4,440000,0.323327138,0.578624535,0.565241636,2,3,3,New Customers
14620,624,5,440000,0.932620818,0.528066914,0.565241636,4,3,3,Lost Customers
10462,550,3,440000,0.910594796,0.647769517,0.565241636,4,3,3,Lost Customers
17688,674,1,440000,0.961152416,0.823977695,0.565241636,4,4,3,Lost Customers
50915,12,11,439750,0.292936803,0.367193309,0.565613383,2,2,3,Loyal Customers
58055,7,7,439655,0.210966543,0.453345725,0.56570632,1,2,3,Loyal Customers
43021,0,10,439630,0,0.38429368,0.565799257,1,2,3,Loyal Customers
53181,1,7,439600,0.050185874,0.453345725,0.565892193,1,2,3,Loyal Customers
1352,530,7,439490,0.903345725,0.453345725,0.56598513,4,2,3,Lost Customers
55174,5,6,439300,0.163754647,0.486431227,0.566078067,1,2,3,Loyal Customers
50168,33,17,439240,0.446840149,0.290334572,0.566171004,2,2,3,Loyal Customers
20788,572,4,438640,0.917750929,0.578624535,0.566263941,4,3,3,Lost Customers
44039,25,8,438610,0.414962825,0.426858736,0.566356877,2,2,3,Loyal Customers
2082,680,5,438518,0.969516729,0.528066914,0.566449814,4,3,3,Lost Customers
53570,73,5,438150,0.559479554,0.528066914,0.566542751,3,3,3,Lost Customers
25433,1,15,438060,0.050185874,0.310687732,0.566635688,1,2,3,Loyal Customers
52138,49,12,437930,0.508921933,0.349907063,0.566728625,3,2,3,Potential Customers
20796,428,6,437004,0.857992565,0.486431227,0.566821561,4,2,3,Lost Customers
42922,0,2,436000,0,0.719795539,0.566914498,1,3,3,Potential Customers
21119,1,6,435750,0.050185874,0.486431227,0.567007435,1,2,3,Loyal Customers
24911,497,7,435600,0.891542751,0.453345725,0.567100372,4,2,3,Lost Customers
25478,454,7,435600,0.876301115,0.453345725,0.567100372,4,2,3,Lost Customers
33033,49,5,435455,0.508921933,0.528066914,0.567286245,3,3,3,Lost Customers
49354,86,4,435140,0.586802974,0.578624535,0.567379182,3,3,3,Lost Customers
26026,441,4,435100,0.86570632,0.578624535,0.567472119,4,3,3,Lost Customers
32456,370,1,434600,0.827788104,0.823977695,0.567565056,4,4,3,Lost Customers
11859,295,6,434361,0.75,0.486431227,0.567657993,3,2,3,Potential Customers
56967,23,9,434300,0.402881041,0.405947955,0.567750929,2,2,3,Loyal Customers
43007,72,7,434250,0.557434944,0.453345725,0.567843866,3,2,3,Potential Customers
29310,404,5,434029,0.84795539,0.528066914,0.567936803,4,3,3,Lost Customers
19847,576,4,434010,0.918866171,0.578624535,0.56802974,4,3,3,Lost Customers
44761,160,3,434000,0.689498141,0.647769517,0.568122677,3,3,3,Lost Customers
47192,132,4,433900,0.641914498,0.578624535,0.568215613,3,3,3,Lost Customers
1527,285,7,433640,0.74535316,0.453345725,0.56830855,3,2,3,Potential Customers
42944,2,58,433501,0.088197026,0.121282528,0.568401487,1,1,3,Loyal Customers
4582,17,4,433300,0.345167286,0.578624535,0.568494424,2,3,3,New Customers
19788,515,4,432621,0.899256506,0.578624535,0.568587361,4,3,3,Lost Customers
6233,32,6,432050,0.443494424,0.486431227,0.568680297,2,2,3,Loyal Customers
57141,59,2,432000,0.53866171,0.719795539,0.568773234,3,3,3,Lost Customers
12815,605,1,431630,0.927137546,0.823977695,0.568866171,4,4,3,Lost Customers
43381,9,5,431000,0.24972119,0.528066914,0.568959108,1,3,3,Potential Customers
52273,33,9,430250,0.446840149,0.405947955,0.569052045,2,2,3,Loyal Customers
7673,135,2,430000,0.646375465,0.719795539,0.569144981,3,3,3,Lost Customers
59284,19,5,429948,0.364405204,0.528066914,0.569237918,2,3,3,New Customers
46303,0,5,429601,0,0.528066914,0.569330855,1,3,3,Potential Customers
49958,148,4,429100,0.664684015,0.578624535,0.569423792,3,3,3,Lost Customers
25989,488,5,429060,0.887639405,0.528066914,0.569516729,4,3,3,Lost Customers
47073,36,1,428727,0.466821561,0.823977695,0.569609665,2,4,3,New Customers
50625,61,3,428700,0.540613383,0.647769517,0.569702602,3,3,3,Lost Customers
46835,198,3,428000,0.707806691,0.647769517,0.569795539,3,3,3,Lost Customers
54823,3,6,428000,0.117193309,0.486431227,0.569795539,1,2,3,Loyal Customers
13379,43,5,427800,0.488475836,0.528066914,0.569981413,2,3,3,New Customers
49420,35,14,427200,0.460037175,0.322026022,0.570074349,2,2,3,Loyal Customers
56102,34,44,426923,0.45232342,0.155483271,0.570167286,2,1,3,Loyal Customers
23107,17,11,426900,0.345167286,0.367193309,0.570260223,2,2,3,Loyal Customers
14221,17,3,425876,0.345167286,0.647769517,0.57035316,2,3,3,New Customers
47974,1,29,425850,0.050185874,0.21133829,0.570446097,1,1,3,Loyal Customers
3745,30,8,425700,0.433828996,0.426858736,0.570539033,2,2,3,Loyal Customers
26261,372,13,425210,0.828903346,0.335130112,0.57063197,4,2,3,Lost Customers
3189,78,9,425130,0.568680297,0.405947955,0.570724907,3,2,3,Potential Customers
27611,455,4,425000,0.876858736,0.578624535,0.570817844,4,3,3,Lost Customers
51578,127,4,425000,0.637918216,0.578624535,0.570817844,3,3,3,Lost Customers
13404,0,11,424870,0,0.367193309,0.571003717,1,2,3,Loyal Customers
3737,401,7,424510,0.847026022,0.453345725,0.571096654,4,2,3,Lost Customers
57033,18,2,424400,0.356319703,0.719795539,0.571189591,2,3,3,New Customers
22056,145,11,423869,0.658271375,0.367193309,0.571282528,3,2,3,Potential Customers
60190,5,4,423432,0.163754647,0.578624535,0.571375465,1,3,3,Potential Customers
15120,628,5,423109,0.934386617,0.528066914,0.571468401,4,3,3,Lost Customers
32894,83,10,422850,0.578252788,0.38429368,0.571561338,3,2,3,Potential Customers
54754,4,1,422120,0.142750929,0.823977695,0.571654275,1,4,3,New Customers
33849,125,2,422000,0.635501859,0.719795539,0.571747212,3,3,3,Lost Customers
11256,126,5,420950,0.636895911,0.528066914,0.571840149,3,3,3,Lost Customers
15250,649,7,420400,0.942100372,0.453345725,0.571933086,4,2,3,Lost Customers
34769,202,4,420000,0.709386617,0.578624535,0.572026022,3,3,3,Lost Customers
16092,706,2,420000,0.987453532,0.719795539,0.572026022,4,3,3,Lost Customers
23302,568,3,420000,0.91570632,0.647769517,0.572026022,4,3,3,Lost Customers
23326,568,3,420000,0.91570632,0.647769517,0.572026022,4,3,3,Lost Customers
20657,530,2,420000,0.903345725,0.719795539,0.572026022,4,3,3,Lost Customers
47167,71,1,419886,0.554832714,0.823977695,0.572490706,3,4,3,Lost Customers
28156,113,3,419752,0.623605948,0.647769517,0.572583643,3,3,3,Lost Customers
58947,0,40,419540,0,0.168401487,0.57267658,1,1,3,Loyal Customers
51554,15,8,419510,0.323327138,0.426858736,0.572769517,2,2,3,Loyal Customers
8061,348,4,419500,0.814126394,0.578624535,0.572862454,4,3,3,Lost Customers
54713,75,4,419300,0.562360595,0.578624535,0.57295539,3,3,3,Lost Customers
2225,6,4,419300,0.184572491,0.578624535,0.57295539,1,3,3,Potential Customers
10577,71,8,419235,0.554832714,0.426858736,0.573141264,3,2,3,Potential Customers
15273,549,4,419080,0.910223048,0.578624535,0.573234201,4,3,3,Lost Customers
59133,1,18,418800,0.050185874,0.279739777,0.573327138,1,2,3,Loyal Customers
59446,18,4,418700,0.356319703,0.578624535,0.573420074,2,3,3,New Customers
13090,49,2,418625,0.508921933,0.719795539,0.573513011,3,3,3,Lost Customers
38179,83,4,418530,0.578252788,0.578624535,0.573605948,3,3,3,Lost Customers
14253,237,10,418310,0.725092937,0.38429368,0.573698885,3,2,3,Potential Customers
57815,46,6,418000,0.500464684,0.486431227,0.573791822,3,2,3,Potential Customers
27049,31,40,417874,0.43866171,0.168401487,0.573884758,2,1,3,Loyal Customers
19768,651,3,416695,0.943401487,0.647769517,0.573977695,4,3,3,Lost Customers
39044,99,7,416418,0.607342007,0.453345725,0.574070632,3,2,3,Potential Customers
6915,666,1,416335,0.952881041,0.823977695,0.574163569,4,4,3,Lost Customers
16109,4,5,416250,0.142750929,0.528066914,0.574256506,1,3,3,Potential Customers
36589,17,6,416161,0.345167286,0.486431227,0.574349442,2,2,3,Loyal Customers
32935,340,11,416030,0.792657993,0.367193309,0.574442379,4,2,3,Lost Customers
10921,516,9,415840,0.899907063,0.405947955,0.574535316,4,2,3,Lost Customers
28505,442,2,415709,0.867100372,0.719795539,0.574628253,4,3,3,Lost Customers
52544,14,10,415600,0.313011152,0.38429368,0.57472119,2,2,3,Loyal Customers
8128,15,11,415350,0.323327138,0.367193309,0.574814126,2,2,3,Loyal Customers
22565,10,35,415090,0.266914498,0.185037175,0.574907063,2,1,3,Loyal Customers
26085,27,7,415000,0.42239777,0.453345725,0.575,2,2,3,Loyal Customers
50755,3,14,414780,0.117193309,0.322026022,0.575092937,1,2,3,Loyal Customers
47298,83,2,413448,0.578252788,0.719795539,0.575185874,3,3,3,Lost Customers
6891,605,5,413240,0.927137546,0.528066914,0.57527881,4,3,3,Lost Customers
45771,9,2,412400,0.24972119,0.719795539,0.575371747,1,3,3,Potential Customers
10675,30,22,412201,0.433828996,0.247118959,0.575464684,2,1,3,Loyal Customers
59886,0,8,412190,0,0.426858736,0.575557621,1,2,3,Loyal Customers
32255,45,5,412000,0.496840149,0.528066914,0.575650558,2,3,3,New Customers
8578,567,8,411780,0.915520446,0.426858736,0.575743494,4,2,3,Lost Customers
18969,672,2,411696,0.956040892,0.719795539,0.575836431,4,3,3,Lost Customers
10177,55,5,411234,0.532156134,0.528066914,0.575929368,3,3,3,Lost Customers
1245,615,4,410504,0.930204461,0.578624535,0.576022305,4,3,3,Lost Customers
1989,15,9,410500,0.323327138,0.405947955,0.576115242,2,2,3,Loyal Customers
28874,30,3,410300,0.433828996,0.647769517,0.576208178,2,3,3,New Customers
58840,28,12,410211,0.425836431,0.349907063,0.576301115,2,2,3,Loyal Customers
41901,20,14,410000,0.378717472,0.322026022,0.576394052,2,2,3,Loyal Customers
24875,507,2,410000,0.89563197,0.719795539,0.576394052,4,3,3,Lost Customers
24872,359,3,410000,0.820724907,0.647769517,0.576394052,4,3,3,Lost Customers
6169,667,3,410000,0.953159851,0.647769517,0.576394052,4,3,3,Lost Customers
16402,701,4,410000,0.985130112,0.578624535,0.576394052,4,3,3,Lost Customers
55255,90,5,409560,0.594052045,0.528066914,0.576858736,3,3,3,Lost Customers
44157,87,4,409550,0.588754647,0.578624535,0.576951673,3,3,3,Lost Customers
9133,544,3,409060,0.908736059,0.647769517,0.57704461,4,3,3,Lost Customers
14863,723,1,409000,0.996654275,0.823977695,0.577137546,4,4,3,Lost Customers
38355,150,5,408650,0.679275093,0.528066914,0.577230483,3,3,3,Lost Customers
58241,1,11,408460,0.050185874,0.367193309,0.57732342,1,2,3,Loyal Customers
24363,1,19,408358,0.050185874,0.27035316,0.577416357,1,2,3,Loyal Customers
18815,651,4,408000,0.943401487,0.578624535,0.577509294,4,3,3,Lost Customers
10601,183,6,407900,0.701022305,0.486431227,0.57760223,3,2,3,Potential Customers
39655,0,8,407830,0,0.426858736,0.577695167,1,2,3,Loyal Customers
32172,64,11,407080,0.544981413,0.367193309,0.577788104,3,2,3,Potential Customers
58310,0,38,406757,0,0.174814126,0.577881041,1,1,3,Loyal Customers
23914,65,6,406220,0.546282528,0.486431227,0.577973978,3,2,3,Potential Customers
35630,12,13,406030,0.292936803,0.335130112,0.578066914,2,2,3,Loyal Customers
9122,395,2,406000,0.844702602,0.719795539,0.578159851,4,3,3,Lost Customers
50200,19,11,405800,0.364405204,0.367193309,0.578252788,2,2,3,Loyal Customers
39826,2,6,405051,0.088197026,0.486431227,0.578345725,1,2,3,Loyal Customers
59206,15,4,405000,0.323327138,0.578624535,0.578438662,2,3,3,New Customers
18786,671,3,405000,0.95464684,0.647769517,0.578438662,4,3,3,Lost Customers
35010,2,7,404850,0.088197026,0.453345725,0.578624535,1,2,3,Loyal Customers
2114,378,5,404000,0.832342007,0.528066914,0.578717472,4,3,3,Lost Customers
12462,192,3,404000,0.704739777,0.647769517,0.578717472,3,3,3,Lost Customers
53828,115,10,403670,0.626951673,0.38429368,0.578903346,3,2,3,Potential Customers
30963,387,4,403500,0.83894052,0.578624535,0.578996283,4,3,3,Lost Customers
5694,6,18,403300,0.184572491,0.279739777,0.579089219,1,2,3,Loyal Customers
19471,571,8,403245,0.917472119,0.426858736,0.579182156,4,2,3,Lost Customers
13301,154,13,402418,0.6866171,0.335130112,0.579275093,3,2,3,Potential Customers
35494,5,7,402360,0.163754647,0.453345725,0.57936803,1,2,3,Loyal Customers
8691,139,7,402310,0.65027881,0.453345725,0.579460967,3,2,3,Potential Customers
30191,44,12,402030,0.492193309,0.349907063,0.579553903,2,2,3,Loyal Customers
34316,359,4,402020,0.820724907,0.578624535,0.57964684,4,3,3,Lost Customers
14076,2,6,402000,0.088197026,0.486431227,0.579739777,1,2,3,Loyal Customers
49921,122,8,401500,0.633178439,0.426858736,0.579832714,3,2,3,Potential Customers
54205,1,102,401500,0.050185874,0.068494424,0.579832714,1,1,3,Loyal Customers
14288,55,5,401250,0.532156134,0.528066914,0.580018587,3,3,3,Lost Customers
56029,41,7,401026,0.481133829,0.453345725,0.580111524,2,2,3,Loyal Customers
58150,8,3,401000,0.232342007,0.647769517,0.580204461,1,3,3,Potential Customers
54224,70,4,400700,0.553624535,0.578624535,0.580297398,3,3,3,Lost Customers
11708,22,5,400600,0.39739777,0.528066914,0.580390335,2,3,3,New Customers
54113,78,8,400517,0.568680297,0.426858736,0.580483271,3,2,3,Potential Customers
48246,11,5,400000,0.282899628,0.528066914,0.580576208,2,3,3,New Customers
51800,111,4,400000,0.620167286,0.578624535,0.580576208,3,3,3,Lost Customers
54750,15,4,400000,0.323327138,0.578624535,0.580576208,2,3,3,New Customers
54697,24,4,400000,0.408457249,0.578624535,0.580576208,2,3,3,New Customers
56257,78,4,400000,0.568680297,0.578624535,0.580576208,3,3,3,Lost Customers
56130,35,4,400000,0.460037175,0.578624535,0.580576208,2,3,3,New Customers
24116,544,4,400000,0.908736059,0.578624535,0.580576208,4,3,3,Lost Customers
39627,318,4,400000,0.763104089,0.578624535,0.580576208,4,3,3,Lost Customers
50948,23,3,400000,0.402881041,0.647769517,0.580576208,2,3,3,New Customers
30777,232,3,400000,0.72295539,0.647769517,0.580576208,3,3,3,Lost Customers
44482,253,3,400000,0.732620818,0.647769517,0.580576208,3,3,3,Lost Customers
6408,252,3,400000,0.73169145,0.647769517,0.580576208,3,3,3,Lost Customers
1222,256,3,400000,0.734572491,0.647769517,0.580576208,3,3,3,Lost Customers
28121,37,3,400000,0.47035316,0.647769517,0.580576208,2,3,3,New Customers
23330,568,3,400000,0.91570632,0.647769517,0.580576208,4,3,3,Lost Customers
31187,367,3,400000,0.826765799,0.647769517,0.580576208,4,3,3,Lost Customers
1916,396,3,400000,0.845260223,0.647769517,0.580576208,4,3,3,Lost Customers
2482,519,3,400000,0.901394052,0.647769517,0.580576208,4,3,3,Lost Customers
6206,491,3,400000,0.888568773,0.647769517,0.580576208,4,3,3,Lost Customers
3502,512,3,400000,0.898048327,0.647769517,0.580576208,4,3,3,Lost Customers
2001,458,2,400000,0.878066914,0.719795539,0.580576208,4,3,3,Lost Customers
3556,451,3,400000,0.874349442,0.647769517,0.580576208,4,3,3,Lost Customers
837,545,2,400000,0.90929368,0.719795539,0.580576208,4,3,3,Lost Customers
12175,517,2,400000,0.900185874,0.719795539,0.580576208,4,3,3,Lost Customers
15102,613,2,400000,0.929275093,0.719795539,0.580576208,4,3,3,Lost Customers
23394,566,2,400000,0.915055762,0.719795539,0.580576208,4,3,3,Lost Customers
15907,674,2,400000,0.961152416,0.719795539,0.580576208,4,3,3,Lost Customers
26407,295,2,400000,0.75,0.719795539,0.580576208,3,3,3,Lost Customers
36174,319,2,400000,0.763847584,0.719795539,0.580576208,4,3,3,Lost Customers
43620,141,2,400000,0.653624535,0.719795539,0.580576208,3,3,3,Lost Customers
46532,208,2,400000,0.713011152,0.719795539,0.580576208,3,3,3,Lost Customers
45411,228,2,400000,0.720539033,0.719795539,0.580576208,3,3,3,Lost Customers
47425,13,2,400000,0.30232342,0.719795539,0.580576208,2,3,3,New Customers
60095,7,2,400000,0.210966543,0.719795539,0.580576208,1,3,3,Potential Customers
27261,107,2,400000,0.615799257,0.719795539,0.580576208,3,3,3,Lost Customers
19258,118,2,400000,0.630111524,0.719795539,0.580576208,3,3,3,Lost Customers
54978,96,2,400000,0.602881041,0.719795539,0.580576208,3,3,3,Lost Customers
5988,107,2,400000,0.615799257,0.719795539,0.580576208,3,3,3,Lost Customers
10092,22,1,400000,0.39739777,0.823977695,0.580576208,2,4,3,New Customers
52826,143,1,400000,0.656319703,0.823977695,0.580576208,3,4,3,Lost Customers
32583,315,1,400000,0.760873606,0.823977695,0.580576208,4,4,3,Lost Customers
48258,47,4,399869,0.503159851,0.578624535,0.584386617,3,3,3,Lost Customers
55341,37,4,399700,0.47035316,0.578624535,0.584479554,2,3,3,New Customers
25682,504,4,399400,0.893959108,0.578624535,0.584572491,4,3,3,Lost Customers
20850,434,6,399360,0.862174721,0.486431227,0.584665428,4,2,3,Lost Customers
51192,33,5,399100,0.446840149,0.528066914,0.584758364,2,3,3,New Customers
29188,423,4,399000,0.855390335,0.578624535,0.584851301,4,3,3,Lost Customers
10928,336,1,399000,0.780390335,0.823977695,0.584851301,4,4,3,Lost Customers
9256,510,4,398820,0.897211896,0.578624535,0.585037175,4,3,3,Lost Customers
